0 0.21904 0.272306 0.0710127 1.70783 0.166297 0.129905 
0.01 0.218535 0.27719 0.0617185 1.72229 0.16682 0.131346 
0.02 0.217993 0.282226 0.0523058 1.7369 0.167332 0.132822 
0.03 0.217413 0.28742 0.042775 1.75163 0.167833 0.134335 
0.04 0.216796 0.292779 0.0331269 1.7665 0.168323 0.135884 
0.05 0.216142 0.298309 0.0233619 1.78149 0.168802 0.137473 
0.06 0.21545 0.304016 0.0134806 1.7966 0.16927 0.139102 
0.07 0.214721 0.309908 0.00348329 1.81181 0.169726 0.140772 
0.08 0.213954 0.315992 -0.00662957 1.82713 0.17017 0.142485 
0.09 0.21315 0.322275 -0.0168577 1.84252 0.170601 0.144242 
0.1 0.21231 0.328766 -0.0272008 1.85799 0.17102 0.146046 
0.11 0.211432 0.335471 -0.0376588 1.87351 0.171427 0.147897 
0.12 0.210518 0.3424 -0.0482315 1.88908 0.17182 0.149798 
0.13 0.209568 0.349561 -0.058919 1.90466 0.172201 0.15175 
0.14 0.208581 0.356962 -0.0697214 1.92024 0.172568 0.153755 
0.15 0.207559 0.364613 -0.0806388 1.93579 0.172921 0.155815 
0.16 0.206501 0.372523 -0.0916717 1.95129 0.17326 0.157932 
0.17 0.205408 0.380701 -0.10282 1.96671 0.173586 0.160107 
0.18 0.204279 0.389157 -0.114085 1.98201 0.173897 0.162344 
0.19 0.203117 0.397901 -0.125467 1.99716 0.174193 0.164644 
0.2 0.20192 0.406941 -0.136967 2.01211 0.174475 0.16701 
0.21 0.20069 0.416289 -0.148586 2.02682 0.174742 0.169444 
0.22 0.199426 0.425952 -0.160324 2.04124 0.174994 0.171948 
0.23 0.19813 0.435942 -0.172184 2.05532 0.175231 0.174525 
0.24 0.196802 0.446268 -0.184166 2.06899 0.175452 0.177177 
0.25 0.195442 0.456937 -0.196272 2.08219 0.175658 0.179907 
0.26 0.19405 0.46796 -0.208504 2.09484 0.175848 0.182719 
0.27 0.192628 0.479343 -0.220864 2.10687 0.176022 0.185613 
0.28 0.191177 0.491095 -0.233353 2.11819 0.17618 0.188594 
0.29 0.189695 0.503221 -0.245974 2.12871 0.176322 0.191664 
0.3 0.188185 0.515726 -0.258729 2.13832 0.176447 0.194826 
0.31 0.186647 0.528614 -0.271621 2.14691 0.176556 0.198083 
0.32 0.185081 0.541887 -0.284652 2.15438 0.176649 0.201438 
0.33 0.183488 0.555545 -0.297825 2.16058 0.176725 0.204893 
0.34 0.181869 0.569586 -0.311144 2.16538 0.176784 0.208452 
0.35 0.180225 0.584004 -0.324611 2.16864 0.176827 0.212117 
0.36 0.178556 0.598792 -0.338229 2.1702 0.176852 0.21589 
0.37 0.176862 0.613938 -0.352002 2.16989 0.176861 0.219775 
0.38 0.175146 0.629425 -0.365934 2.16754 0.176852 0.223774 
0.39 0.173407 0.645235 -0.380027 2.16297 0.176827 0.227889 
0.4 0.171645 0.661342 -0.394286 2.15599 0.176784 0.232122 
0.41 0.169863 0.677714 -0.408713 2.1464 0.176724 0.236474 
0.42 0.168061 0.694315 -0.423313 2.13399 0.176647 0.240947 
0.43 0.166239 0.711102 -0.43809 2.11856 0.176552 0.245542 
0.44 0.164398 0.728024 -0.453045 2.09991 0.17644 0.250258 
0.45 0.162539 0.745022 -0.468184 2.07782 0.176311 0.255097 
0.46 0.160664 0.76203 -0.483508 2.05209 0.176165 0.260056 
0.47 0.158771 0.778974 -0.499022 2.02252 0.176001 0.265136 
0.48 0.156864 0.795772 -0.514726 1.98894 0.17582 0.270332 
0.49 0.154942 0.812331 -0.530625 1.95116 0.175622 0.275643 
0.5 0.153007 0.828553 -0.546719 1.90903 0.175407 0.281065 
0.51 0.151058 0.844331 -0.563009 1.86244 0.175174 0.286591 
0.52 0.149098 0.859552 -0.579497 1.81129 0.174924 0.292217 
0.53 0.147127 0.874094 -0.596182 1.75552 0.174658 0.297935 
0.54 0.145145 0.887835 -0.613063 1.6951 0.174374 0.303737 
0.55 0.143155 0.900647 -0.630139 1.63007 0.174073 0.309614 
0.56 0.141157 0.912401 -0.647407 1.56049 0.173755 0.315554 
0.57 0.139151 0.92297 -0.664864 1.4865 0.173421 0.321547 
0.58 0.13714 0.932232 -0.682505 1.40828 0.17307 0.327578 
0.59 0.135123 0.940067 -0.700325 1.32605 0.172703 0.333635 
0.6 0.133103 0.946367 -0.718315 1.24012 0.172319 0.339702 
0.61 0.13108 0.951036 -0.736467 1.15084 0.171918 0.345763 
0.62 0.129055 0.95399 -0.754773 1.05858 0.171502 0.351802 
0.63 0.127029 0.955162 -0.773221 0.963799 0.171069 0.357801 
0.64 0.125003 0.954504 -0.791798 0.866966 0.170621 0.363743 
0.65 0.12298 0.951987 -0.810491 0.768586 0.170157 0.36961 
0.66 0.120959 0.947603 -0.829286 0.669185 0.169678 0.375385 
0.67 0.118942 0.941365 -0.848165 0.5693 0.169183 0.381049 
0.68 0.116931 0.93331 -0.867112 0.469466 0.168673 0.386585 
0.69 0.114926 0.923491 -0.886107 0.37021 0.168148 0.391978 
0.7 0.112929 0.911983 -0.905132 0.272039 0.167608 0.39721 
0.71 0.110941 0.898878 -0.924166 0.175432 0.167054 0.402268 
0.72 0.108963 0.884283 -0.943188 0.0808326 0.166486 0.407138 
0.73 0.106997 0.868318 -0.962177 -0.0113577 0.165904 0.411807 
0.74 0.105043 0.851111 -0.98111 -0.100784 0.165308 0.416265 
0.75 0.103104 0.832798 -0.999964 -0.18714 0.164699 0.420501 
0.76 0.10118 0.813522 -1.01872 -0.270173 0.164076 0.424509 
0.77 0.0992725 0.793423 -1.03735 -0.34968 0.163441 0.42828 
0.78 0.0973827 0.772644 -1.05583 -0.425508 0.162793 0.43181 
0.79 0.0955118 0.751322 -1.07414 -0.497553 0.162133 0.435095 
0.8 0.093661 0.729591 -1.09227 -0.565756 0.161461 0.438134 
0.81 0.0918313 0.707578 -1.11018 -0.630099 0.160777 0.440924 
0.82 0.0900239 0.685403 -1.12786 -0.690599 0.160082 0.443467 
0.83 0.0882398 0.663174 -1.14529 -0.747307 0.159376 0.445764 
0.84 0.0864798 0.640994 -1.16245 -0.800301 0.158659 0.447816 
0.85 0.0847451 0.618953 -1.17932 -0.849683 0.157933 0.449629 
0.86 0.0830364 0.597135 -1.19589 -0.895572 0.157196 0.451204 
0.87 0.0813546 0.575609 -1.21213 -0.938101 0.156449 0.452549 
0.88 0.0797003 0.55444 -1.22803 -0.977417 0.155694 0.453668 
0.89 0.0780744 0.533681 -1.24359 -1.01367 0.15493 0.454567 
0.9 0.0764775 0.513377 -1.25878 -1.04702 0.154157 0.455252 
0.91 0.0749101 0.493566 -1.2736 -1.07762 0.153376 0.455731 
0.92 0.0733728 0.474278 -1.28803 -1.10564 0.152588 0.456011 
0.93 0.0718659 0.455537 -1.30207 -1.13123 0.151792 0.456099 
0.94 0.0703899 0.437359 -1.3157 -1.15454 0.150989 0.456003 
0.95 0.0689451 0.419758 -1.32893 -1.17572 0.15018 0.455729 
0.96 0.0675318 0.40274 -1.34174 -1.19491 0.149365 0.455286 
0.97 0.0661501 0.386309 -1.35414 -1.21226 0.148544 0.45468 
0.98 0.0648002 0.370464 -1.36611 -1.22789 0.147717 0.453921 
0.99 0.0634822 0.355203 -1.37765 -1.24192 0.146885 0.453014 
1 0.0621961 0.340518 -1.38877 -1.25448 0.146049 0.451967 
1.01 0.0609419 0.326402 -1.39946 -1.26566 0.145209 0.450787 
1.02 0.0597194 0.312844 -1.40972 -1.27559 0.144364 0.449481 
1.03 0.0585287 0.299832 -1.41955 -1.28434 0.143516 0.448057 
1.04 0.0573694 0.287352 -1.42896 -1.29201 0.142664 0.446519 
1.05 0.0562414 0.275392 -1.43794 -1.29868 0.14181 0.444875 
1.06 0.0551444 0.263936 -1.4465 -1.30443 0.140953 0.443131 
1.07 0.0540782 0.252968 -1.45464 -1.30934 0.140094 0.441293 
1.08 0.0530423 0.242473 -1.46237 -1.31346 0.139233 0.439367 
1.09 0.0520365 0.232434 -1.46969 -1.31685 0.13837 0.437357 
1.1 0.0510604 0.222836 -1.47661 -1.31959 0.137506 0.43527 
1.11 0.0501134 0.213663 -1.48312 -1.3217 0.136641 0.43311 
1.12 0.0491953 0.204899 -1.48924 -1.32326 0.135776 0.430883 
1.13 0.0483055 0.196527 -1.49497 -1.32429 0.13491 0.428592 
1.14 0.0474435 0.188532 -1.50032 -1.32483 0.134044 0.426243 
1.15 0.0466088 0.180899 -1.5053 -1.32494 0.133178 0.423839 
1.16 0.045801 0.173614 -1.50991 -1.32463 0.132313 0.421385 
1.17 0.0450195 0.166661 -1.51416 -1.32394 0.131448 0.418885 
1.18 0.0442637 0.160027 -1.51805 -1.32291 0.130584 0.416342 
1.19 0.0435332 0.153697 -1.5216 -1.32154 0.129721 0.41376 
1.2 0.0428273 0.147659 -1.52481 -1.31988 0.12886 0.411142 
1.21 0.0421455 0.141901 -1.52769 -1.31794 0.128001 0.408491 
1.22 0.0414872 0.136409 -1.53025 -1.31575 0.127143 0.405811 
1.23 0.0408519 0.131171 -1.53249 -1.31331 0.126288 0.403104 
1.24 0.040239 0.126177 -1.53442 -1.31066 0.125435 0.400373 
1.25 0.039648 0.121415 -1.53605 -1.3078 0.124584 0.397621 
1.26 0.0390783 0.116875 -1.53739 -1.30475 0.123736 0.39485 
1.27 0.0385293 0.112547 -1.53845 -1.30152 0.122891 0.392062 
1.28 0.0380005 0.108421 -1.53923 -1.29813 0.122049 0.38926 
1.29 0.0374913 0.104487 -1.53973 -1.29458 0.12121 0.386446 
1.3 0.0370012 0.100738 -1.53998 -1.29089 0.120375 0.383622 
1.31 0.0365297 0.0971633 -1.53997 -1.28707 0.119543 0.380789 
1.32 0.0360763 0.0937561 -1.53972 -1.28313 0.118714 0.37795 
1.33 0.0356403 0.0905084 -1.53923 -1.27906 0.11789 0.375106 
1.34 0.0352214 0.0874126 -1.5385 -1.27489 0.117069 0.372258 
1.35 0.0348189 0.0844617 -1.53755 -1.27062 0.116253 0.369409 
1.36 0.0344325 0.081649 -1.53638 -1.26626 0.115441 0.36656 
1.37 0.0340617 0.078968 -1.535 -1.2618 0.114633 0.363712 
1.38 0.0337059 0.0764125 -1.53341 -1.25727 0.113829 0.360866 
1.39 0.0333647 0.0739766 -1.53163 -1.25265 0.11303 0.358023 
1.4 0.0330376 0.0716548 -1.52965 -1.24796 0.112236 0.355185 
1.41 0.0327243 0.0694416 -1.52749 -1.24321 0.111446 0.352353 
1.42 0.0324243 0.0673321 -1.52515 -1.23839 0.110662 0.349527 
1.43 0.0321372 0.0653213 -1.52263 -1.23351 0.109882 0.346709 
1.44 0.0318625 0.0634046 -1.51995 -1.22857 0.109107 0.3439 
1.45 0.0315999 0.0615777 -1.51711 -1.22358 0.108337 0.341099 
1.46 0.031349 0.0598362 -1.51411 -1.21854 0.107572 0.338309 
1.47 0.0311095 0.0581763 -1.51096 -1.21345 0.106812 0.33553 
1.48 0.0308808 0.056594 -1.50767 -1.20832 0.106058 0.332763 
1.49 0.0306628 0.0550858 -1.50424 -1.20315 0.105309 0.330007 
1.5 0.030455 0.0536482 -1.50067 -1.19794 0.104565 0.327264 
1.51 0.0302571 0.052278 -1.49697 -1.1927 0.103827 0.324535 
1.52 0.0300689 0.0509719 -1.49315 -1.18742 0.103094 0.321819 
1.53 0.0298899 0.049727 -1.48921 -1.1821 0.102366 0.319118 
1.54 0.0297199 0.0485405 -1.48515 -1.17676 0.101644 0.316432 
1.55 0.0295586 0.0474095 -1.48098 -1.17139 0.100928 0.31376 
1.56 0.0294057 0.0463317 -1.47671 -1.16599 0.100217 0.311105 
1.57 0.0292609 0.0453044 -1.47233 -1.16057 0.0995115 0.308465 
1.58 0.029124 0.0443255 -1.46785 -1.15512 0.0988118 0.305842 
1.59 0.0289947 0.0433925 -1.46328 -1.14965 0.0981178 0.303235 
1.6 0.0288728 0.0425035 -1.45862 -1.14416 0.0974294 0.300645 
1.61 0.028758 0.0416563 -1.45387 -1.13866 0.0967467 0.298072 
1.62 0.02865 0.0408492 -1.44904 -1.13313 0.0960696 0.295517 
1.63 0.0285488 0.0400801 -1.44413 -1.12759 0.0953983 0.292979 
1.64 0.0284539 0.0393475 -1.43914 -1.12203 0.0947326 0.290459 
1.65 0.0283653 0.0386496 -1.43407 -1.11646 0.0940727 0.287957 
1.66 0.0282828 0.0379848 -1.42894 -1.11088 0.0934185 0.285473 
1.67 0.028206 0.0373517 -1.42374 -1.10529 0.09277 0.283007 
1.68 0.0281349 0.0367488 -1.41848 -1.09968 0.0921272 0.28056 
1.69 0.0280693 0.0361747 -1.41315 -1.09406 0.0914901 0.278131 
1.7 0.028009 0.0356281 -1.40777 -1.08844 0.0908588 0.275721 
1.71 0.0279538 0.0351079 -1.40233 -1.0828 0.0902331 0.273329 
1.72 0.0279035 0.0346127 -1.39684 -1.07716 0.0896132 0.270956 
1.73 0.027858 0.0341415 -1.3913 -1.07151 0.0889989 0.268602 
1.74 0.0278172 0.0336932 -1.3857 -1.06586 0.0883904 0.266267 
1.75 0.0277809 0.0332668 -1.38007 -1.0602 0.0877875 0.263951 
1.76 0.027749 0.0328613 -1.37439 -1.05454 0.0871902 0.261653 
1.77 0.0277212 0.0324758 -1.36867 -1.04887 0.0865986 0.259375 
1.78 0.0276976 0.0321093 -1.36291 -1.0432 0.0860127 0.257115 
1.79 0.0276779 0.0317611 -1.35711 -1.03753 0.0854323 0.254875 
1.8 0.0276621 0.0314304 -1.35127 -1.03185 0.0848576 0.252653 
