1.81 1.64365 0.28078 
1.82 1.64649 0.283866 
1.83 1.64941 0.286962 
1.84 1.65243 0.290067 
1.85 1.65554 0.29318 
1.86 1.65873 0.296302 
1.87 1.66202 0.299432 
1.88 1.6654 0.30257 
1.89 1.66887 0.305716 
1.9 1.67243 0.308869 
1.91 1.67608 0.312029 
1.92 1.67983 0.315196 
1.93 1.68367 0.318369 
1.94 1.6876 0.321548 
1.95 1.69162 0.324733 
1.96 1.69574 0.327923 
1.97 1.69995 0.331117 
1.98 1.70425 0.334316 
1.99 1.70865 0.337518 
2 1.71315 0.340723 
2.01 1.71774 0.343931 
2.02 1.72243 0.34714 
2.03 1.72721 0.350351 
2.04 1.73209 0.353563 
2.05 1.73706 0.356774 
2.06 1.74214 0.359984 
2.07 1.74731 0.363193 
2.08 1.75257 0.366399 
2.09 1.75794 0.369602 
2.1 1.7634 0.3728 
2.11 1.76897 0.375993 
2.12 1.77463 0.37918 
2.13 1.78039 0.38236 
2.14 1.78625 0.385531 
2.15 1.79221 0.388693 
2.16 1.79827 0.391845 
2.17 1.80443 0.394985 
2.18 1.81069 0.398111 
2.19 1.81705 0.401223 
2.2 1.82351 0.40432 
2.21 1.83007 0.407399 
2.22 1.83673 0.41046 
2.23 1.8435 0.4135 
2.24 1.85036 0.416519 
2.25 1.85732 0.419515 
2.26 1.86438 0.422485 
2.27 1.87154 0.425428 
2.28 1.87879 0.428343 
2.29 1.88615 0.431228 
2.3 1.89361 0.43408 
2.31 1.90116 0.436897 
2.32 1.90881 0.439678 
2.33 1.91655 0.44242 
2.34 1.92439 0.445122 
2.35 1.93233 0.44778 
2.36 1.94036 0.450393 
2.37 1.94848 0.452958 
2.38 1.95669 0.455473 
2.39 1.96499 0.457935 
2.4 1.97338 0.460342 
2.41 1.98186 0.46269 
2.42 1.99042 0.464979 
2.43 1.99907 0.467203 
2.44 2.0078 0.469362 
2.45 2.01661 0.471451 
2.46 2.0255 0.473468 
2.47 2.03446 0.475411 
2.48 2.04349 0.477275 
2.49 2.0526 0.479058 
2.5 2.06177 0.480756 
2.51 2.07101 0.482367 
2.52 2.08031 0.483888 
2.53 2.08967 0.485314 
2.54 2.09908 0.486643 
2.55 2.10855 0.487871 
2.56 2.11806 0.488996 
2.57 2.12761 0.490012 
2.58 2.13721 0.490919 
2.59 2.14684 0.491711 
2.6 2.15649 0.492385 
2.61 2.16618 0.492939 
2.62 2.17588 0.493368 
2.63 2.1856 0.49367 
2.64 2.19533 0.49384 
2.65 2.20506 0.493876 
2.66 2.21478 0.493775 
2.67 2.2245 0.493533 
2.68 2.23421 0.493148 
2.69 2.24389 0.492615 
2.7 2.25354 0.491933 
2.71 2.26316 0.491098 
2.72 2.27273 0.490107 
2.73 2.28226 0.488959 
2.74 2.29172 0.487649 
2.75 2.30112 0.486177 
2.76 2.31045 0.48454 
2.77 2.31969 0.482736 
2.78 2.32884 0.480762 
2.79 2.3379 0.478618 
2.8 2.34684 0.476302 
2.81 2.35567 0.473812 
2.82 2.36437 0.471148 
2.83 2.37294 0.468309 
2.84 2.38136 0.465294 
2.85 2.38963 0.462103 
2.86 2.39773 0.458736 
2.87 2.40567 0.455194 
2.88 2.41342 0.451476 
2.89 2.42098 0.447584 
2.9 2.42834 0.443519 
2.91 2.43549 0.439282 
2.92 2.44242 0.434876 
2.93 2.44912 0.430302 
2.94 2.45559 0.425564 
2.95 2.46181 0.420662 
2.96 2.46777 0.415602 
2.97 2.47348 0.410386 
2.98 2.47891 0.405019 
2.99 2.48406 0.399504 
3 2.48892 0.393845 
3.01 2.49348 0.388048 
3.02 2.49775 0.382118 
3.03 2.5017 0.37606 
3.04 2.50534 0.36988 
3.05 2.50866 0.363584 
3.06 2.51165 0.357178 
