0.0474774 -0.761577 
0.0477099 -0.756318 
0.0479439 -0.751078 
0.0481794 -0.745858 
0.0484163 -0.740658 
0.0486548 -0.735478 
0.0488948 -0.730318 
0.0491363 -0.725178 
0.0493794 -0.720057 
0.049624 -0.714956 
0.0498701 -0.709875 
0.0501178 -0.704814 
0.050367 -0.699772 
0.0506178 -0.69475 
0.0508702 -0.689747 
0.0511242 -0.684763 
0.0513797 -0.679799 
0.0516369 -0.674855 
0.0518957 -0.66993 
0.0521561 -0.665024 
0.0524182 -0.660137 
0.0526818 -0.65527 
0.0529472 -0.650421 
0.0532142 -0.645592 
0.0534829 -0.640782 
0.0537532 -0.635991 
0.0540253 -0.631219 
0.054299 -0.626466 
0.0545745 -0.621732 
0.0548516 -0.617017 
0.0551306 -0.61232 
0.0554112 -0.607643 
0.0556936 -0.602984 
0.0559778 -0.598345 
0.0562637 -0.593724 
0.0565514 -0.589122 
0.0568409 -0.584538 
0.0571323 -0.579974 
0.0574254 -0.575428 
0.0577204 -0.5709 
0.0580172 -0.566392 
0.0583158 -0.561901 
0.0586163 -0.55743 
0.0589187 -0.552977 
0.059223 -0.548543 
0.0595291 -0.544127 
0.0598372 -0.53973 
0.0601471 -0.535352 
0.060459 -0.530992 
0.0607729 -0.52665 
0.0610886 -0.522328 
0.0614064 -0.518023 
0.0617261 -0.513737 
0.0620478 -0.50947 
0.0623715 -0.505222 
0.0626972 -0.500991 
0.0630249 -0.49678 
0.0633547 -0.492587 
0.0636865 -0.488412 
0.0640204 -0.484256 
0.0643563 -0.480119 
0.0646943 -0.476 
0.0650344 -0.4719 
0.0653765 -0.467818 
0.0657208 -0.463755 
0.0660673 -0.459711 
0.0664158 -0.455686 
0.0667665 -0.451679 
0.0671194 -0.447691 
0.0674745 -0.443721 
0.0678317 -0.439771 
0.0681911 -0.435839 
0.0685527 -0.431926 
0.0689166 -0.428032 
0.0692827 -0.424157 
0.069651 -0.420301 
0.0700215 -0.416464 
0.0703944 -0.412645 
0.0707695 -0.408846 
0.0711469 -0.405067 
0.0715266 -0.401306 
0.0719086 -0.397564 
0.0722929 -0.393842 
0.0726796 -0.39014 
0.0730686 -0.386456 
0.0734599 -0.382792 
0.0738536 -0.379148 
0.0742497 -0.375523 
