0.005  8447
0.217  8447
0.336  3680
0.429  298
0.429  8447
0.641  8447
0.645  8026
0.6990000000000001  5216
0.76  8618
0.793  8085
0.847  6134
0.853  8447
0.865  6715
0.874  7456
0.9590000000000001  808
0.971  4868
0.973  7834
0.98  8099
1.026  3449
1.065  8447
1.115  8887
1.188  3680
1.276  8447
1.309  713
1.371  3677
1.433  2217
1.453  8020
1.457  298
1.472  3213
1.488  8447
1.493  2241
1.54  1872
1.577  7257
1.631  7981
1.639  4026
1.7  8447
1.704  8733
1.705  7997
1.709  9742
1.766  267
1.809  9014
1.835  2239
1.871  8796
1.872  9340
1.911  8447
1.913  4684
1.93  6274
1.936  9385
2.0380000000000003  301
2.039  3680
2.074  8026
2.123  8447
2.133  9652
2.174  1166
2.187  290
2.228  5216
2.236  6596
2.273  26
2.294  4589
2.335  8447
2.353  9636
2.355  9284
2.391  5515
2.4  8618
2.459  96
2.485  298
2.493  8085
2.511  3538
2.547  8447
2.613  3018
2.644  6134
2.646  8777
2.662  1785
2.681  1074
2.694  6715
2.72  7456
2.751  3311
2.759  8447
2.786  5683
2.795  9921
2.861  9152
2.862  6798
2.874  8546
2.891  3680
2.953  4098
2.954  3599
2.956  808
2.97  351
2.971  8447
2.984  5161
2.99  4868
2.994  7834
3.0140000000000002  8099
3.021  4137
3.075  3134
3.091  9170
3.142  3449
3.15  9935
3.16  4691
3.1830000000000003  8447
3.1990000000000003  3010
3.215  7338
3.233  1468
3.361  8163
3.387  8563
3.387  8887
3.394  3468
3.395  8447
3.4  9526
3.442  8819
3.448  3621
3.452  6399
3.5020000000000002  8026
3.512  298
3.516  6549
3.544  4848
3.5780000000000003  9446
3.585  9626
3.607  8447
3.61  4292
3.621  2468
3.642  7601
3.6630000000000003  3200
3.6710000000000003  8092
3.686  6266
3.69  6870
3.692  5012
3.725  7922
3.741  147
3.743  3680
3.7560000000000002  5216
3.765  3185
3.799  5099
3.819  8447
3.837  4673
3.843  4705
3.854  9353
3.895  538
3.902  4557
3.907  2235
3.916  4399
3.9170000000000003  713
3.92  1005
3.928  7513
3.96  6989
3.98  9823
4.0  6108
4.024  9904
4.031  8447
4.039  8618
4.041  2129
4.064  7082
4.085  3677
4.085  7817
4.192  8085
4.196  4348
4.198  5080
4.2090000000000005  7406
4.243  8447
4.253  2217
4.26  7536
4.284  7112
4.304  1739
4.307  8020
4.313  9026
4.3260000000000005  9419
4.351  9759
4.355  3851
4.356  3706
4.358  3213
4.361  1342
4.386  9482
4.3870000000000005  9866
4.401  2604
4.413  2241
4.44  6134
4.442  5530
4.444  6629
4.455  827
4.455  8447
4.482  2119
4.497  4933
4.5200000000000005  287
4.5200000000000005  6280
4.522  6715
4.524  5459
4.539  298
4.539  1872
4.564  7456
4.595  3680
4.61  3585
4.6370000000000005  7257
4.648  8582
4.667  8447
4.672  59
4.6770000000000005  8386
4.682  8548
4.689  7575
4.694  9984
4.696  7931
4.7  6082
4.707  428
4.708  8552
4.716  562
4.727  94
4.729  8872
4.735  6318
4.739  6764
4.756  6116
4.78  736
4.782  7981
4.8020000000000005  4773
4.804  4026
4.831  7629
4.869  8773
4.8790000000000004  8447
4.915  1880
4.929  4825
4.93  8026
4.942  4100
4.95  808
4.95  1750
4.9590000000000005  9465
4.9670000000000005  1247
4.976  8733
4.979  7997
4.989  9742
4.995  923
5.002  4826
5.007  4868
5.013  7834
5.016  4798
5.046  8099
5.046  9135
5.091  8447
5.115  4155
5.13  8409
5.138  7870
5.14  267
5.15  1088
5.159  5693
5.1610000000000005  1755
5.189  539
5.1930000000000005  857
5.198  9025
5.216  313
5.237  2707
5.253  9014
5.255  3449
5.263  7371
5.282  9851
5.283  5216
5.303  2937
5.303  8447
5.309  8639
5.322  2239
5.355  995
5.383  7113
5.404  6955
5.412  5732
5.416  8796
5.418  9340
5.442  9997
5.447  3680
5.464  8619
5.466  8927
5.473  3569
5.4750000000000005  4404
5.493  5119
5.51  2427
5.515  8447
5.517  4874
5.525  4684
5.526  8189
5.5280000000000005  8557
5.549  2545
5.553  5275
5.557  1417
5.566  298
5.566  8685
5.57  6274
5.573  8554
5.586  9385
5.587  2254
5.597  5163
5.599  8410
5.606  8370
5.6160000000000005  8846
5.6290000000000004  2975
5.656  8887
5.662  5069
5.6770000000000005  8618
5.684  9325
5.6850000000000005  6646
5.702  3265
5.727  7803
5.727  8447
5.735  6479
5.757000000000001  7489
5.7860000000000005  7561
5.791  1437
5.811  3181
5.825  9589
5.837  7887
5.846  8981
5.8500000000000005  301
5.8660000000000005  166
5.89  8085
5.894  3630
5.9  3309
5.905  1587
5.917  3282
5.9190000000000005  2345
5.939  8447
5.9510000000000005  3101
5.958  6306
5.973  2265
6.018  4834
6.034  5188
6.066  278
6.089  2999
6.097  9652
6.101  6170
6.133  863
6.140000000000001  7827
6.141  7631
6.151  7444
6.151  8447
6.1690000000000005  7751
6.172  6641
6.191  8439
6.192  4128
6.192  7995
6.1930000000000005  2269
6.202  1166
6.21  8771
6.214  6765
6.231  727
6.235  290
6.235  6134
6.242  6286
6.243  6937
6.274  7104
6.289  9080
6.292  348
6.299  3680
6.323  8243
6.3260000000000005  6863
6.341  834
6.349  6715
6.352  7032
6.3580000000000005  8026
6.36  6596
6.363  8447
6.407  7456
6.425  7800
6.444  4453
6.45  3729
6.456  26
6.458  5487
6.4670000000000005  4215
6.4670000000000005  9674
6.473  6385
6.488  3870
6.51  4589
6.521  713
6.524  3389
6.547  1671
6.563  8276
6.569  555
6.575  8447
6.577  9554
6.593  298
6.605  9130
6.612  4360
6.614  7619
6.614  7967
6.615  5566
6.615  9970
6.617  3744
6.626  7428
6.640000000000001  3811
6.66  9636
6.664  9284
6.682  3794
6.71  9327
6.721  5071
6.731  1364
6.756  5515
6.759  9000
6.784  4389
6.787  8447
6.7940000000000005  3677
6.804  1318
6.8100000000000005  5216
6.817  7342
6.839  8662
6.844  7685
6.846  5806
6.867  4314
6.8870000000000005  5960
6.890000000000001  2245
6.896  2821
6.902  4242
6.929  96
6.9430000000000005  808
6.946  264
6.9590000000000005  7019
6.961  5805
6.968  4643
6.973  393
6.984  156
6.994  3548
6.995  5322
6.9990000000000006  8447
7.01  3345
7.022  4868
7.031000000000001  7834
7.033  981
7.033  3140
7.0600000000000005  3538
7.065  8146
7.067  2217
7.077  8099
7.082  6897
7.096  8512
7.106  722
7.140000000000001  4080
7.149  6459
7.151  3680
7.154  8020
7.155  9418
7.175  2745
7.191  8863
7.199  6425
7.211  8447
7.232  9351
7.2330000000000005  8958
7.237  3213
7.252  7331
7.253  3384
7.2540000000000004  2026
7.2700000000000005  5628
7.305  902
7.314  8618
7.316  3018
7.322  8040
7.3260000000000005  2241
7.327  6824
7.328  2696
7.344  4585
7.3660000000000005  3449
7.3740000000000006  8170
7.3790000000000004  4701
7.383  2307
7.389  5096
7.393  3797
7.393  4512
7.3950000000000005  6372
7.398000000000001  8777
7.421  77
7.423  8447
7.433  5536
7.438  1785
7.438  3176
7.479  4906
7.485  1074
7.494  7148
7.495  4619
7.495  5157
7.5200000000000005  7964
7.523000000000001  4325
7.53  1872
7.5360000000000005  4115
7.55  1847
7.566  9516
7.572  8340
7.573  1592
7.5760000000000005  6355
7.586  6807
7.587  8085
7.588  3899
7.597  7920
7.609  9296
7.61  7769
7.618  2364
7.62  298
7.62  9836
7.623  2261
7.6290000000000004  3900
7.635  8447
7.641  7238
7.659  3311
7.678  4395
7.681  4749
7.689  7257
7.6930000000000005  1552
7.6930000000000005  7142
7.695  5342
7.706  333
7.715  7218
7.716  8977
7.718  9447
7.719  7439
7.722  3463
7.734  9644
7.735  9876
7.746  5683
7.756  3972
7.757000000000001  6297
7.768  9921
7.781000000000001  8436
7.784  7127
7.785  8026
7.789000000000001  9925
7.796  5549
7.812  1219
7.824  8429
7.844  8194
7.847  8447
7.86  5546
7.8660000000000005  9037
7.87  1477
7.873  4491
7.892  1409
7.892  8910
7.893  2500
7.908  3435
7.912  6676
7.922000000000001  8887
7.923  7981
7.9270000000000005  4
7.931  9152
7.933  3542
7.933  6798
7.9590000000000005  4026
7.962  1827
7.963  8546
7.97  1250
7.972  1289
7.973  3580
7.9830000000000005  3913
7.985  3583
7.994  948
7.994  1798
8.002  22
8.003  3680
8.013  8075
8.019  5711
8.019  7547
8.029  6134
8.034  8822
8.044  9157
8.048  8653
8.059000000000001  8447
8.089  6272
8.094  4135
8.11  1729
8.125  8353
8.135  2970
8.145  7097
8.156  4098
8.159  3599
8.166  788
8.166  6625
8.174  6715
8.18  2606
8.198  351
8.201  3012
8.217  3751
8.221  2352
8.227  5919
8.232  5161
8.237  8733
8.242  7997
8.249  7456
8.257  9742
8.263  5761
8.27  3180
8.271  8447
8.286  2157
8.294  6120
8.304  8314
8.307  4332
8.319  5347
8.323  4137
8.336  5216
8.336  6737
8.34  8562
8.363  9376
8.364  7208
8.378  6110
8.389  587
8.45  2629
8.454  3134
8.474  1146
8.483  8447
8.489  7445
8.493  9170
8.501  267
8.501  7043
8.501  9582
8.511000000000001  1386
8.512  9572
8.543000000000001  6615
8.562  3274
8.608  6234
8.612  5964
8.615  921
8.619  1205
8.635  9935
8.647  298
8.656  4879
8.657  550
8.657  1627
8.66  4691
8.684000000000001  9014
8.691  6811
8.695  8447
8.715  8727
8.725  2535
8.746  113
8.753  3010
8.764  1594
8.782  4452
8.784  6841
8.788  8574
8.793000000000001  7338
8.794  1253
8.794  2239
8.802  2698
8.836  1468
8.844  3740
8.85  7316
8.855  3680
8.874  8766
8.907  8447
8.914  4540
8.918000000000001  3210
8.931000000000001  3153
8.935  808
8.946  8796
8.949  9340
8.951  8618
8.954  979
9.029  1619
9.036  4868
9.048  7834
9.053  6480
9.072000000000001  7763
9.081  7618
9.101  8560
9.107  8099
9.119  8447
9.121  713
9.121  4684
9.13  7108
9.138  8892
9.143  8163
9.152000000000001  1505
9.166  4091
9.182  9236
9.186  7882
9.189  9792
9.194  6274
9.197000000000001  9018
